"","gains_losses","value","flux","case","city","app","case_graph","gains","exchange","sum","per"
"980","none_roof_lwsurfaces_loss",-450862.148540962,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","roof",-780648.266889375,0.5775
"981","none_floor_lwsurfaces_loss",-205831.653384947,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","floor",-830307.772128909,0.2479
"982","none_intwalls_lwsurfaces_loss",-400103.415617909,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","intwalls",-1005983.57594362,0.3977
"983","south_extwalls_lwsurfaces_loss",-1912.44301904371,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","south_extwalls",-500803.934964408,0.0038
"984","east_extwalls_lwsurfaces_loss",-523075.014437152,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","DORM1","Air Conditioner","loss","east_extwalls",-1085341.24200528,0.4819
"985","none_roof_convection_gain",30227.640896822,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","roof",759522.851465666,0.0398
"986","none_floor_convection_gain",53402.0049820022,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","floor",872327.845270003,0.0612
"987","none_intwalls_convection_gain",56634.5168115143,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","intwalls",1027115.6766929,0.0551
"988","south_extwalls_convection_gain",61640.0666303124,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","south_extwalls",451181.967829393,0.1366
"989","east_extwalls_convection_gain",42451.1488169732,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","east_extwalls",1058979.06534022,0.0401
"990","none_roof_convection_loss",-124499.462397804,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","roof",-759523.287034679,0.1639
"991","none_floor_convection_loss",-146450.195376065,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","floor",-872328.570086554,0.1679
"992","none_intwalls_convection_loss",-244034.255416471,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","intwalls",-1027116.24290523,0.2376
"993","south_extwalls_convection_loss",-20160.7632234771,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","south_extwalls",-451182.564707892,0.0447
"994","east_extwalls_convection_loss",-218658.36865537,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","east_extwalls",-1058981.23206172,0.2065
"995","none_roof_conduction_gain",514859.345167269,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","roof",759522.851465666,0.6779
"996","none_floor_conduction_gain",279361.62471298,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","floor",872327.845270003,0.3202
"997","none_intwalls_conduction_gain",502808.197981447,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","intwalls",1027115.6766929,0.4895
"998","south_extwalls_conduction_gain",4175.70111100998,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","south_extwalls",451181.967829393,0.0093
"999","east_extwalls_conduction_gain",646010.766250101,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","east_extwalls",1058979.06534022,0.61
"1000","none_roof_conduction_loss",-182704.252383144,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","roof",-759523.287034679,0.2406
"1001","none_floor_conduction_loss",-515575.801943943,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","floor",-872328.570086554,0.591
"1002","none_intwalls_conduction_loss",-417591.456860252,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","intwalls",-1027116.24290523,0.4066
"1003","south_extwalls_conduction_loss",-428864.731826229,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","south_extwalls",-451182.564707892,0.9505
"1004","east_extwalls_conduction_loss",-309747.350476157,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","east_extwalls",-1058981.23206172,0.2925
"1005","none_roof_solarrad_gain",81565.4781792553,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","roof",759522.851465666,0.1074
"1006","none_floor_solarrad_gain",81973.4664719086,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","floor",872327.845270003,0.094
"1007","none_intwalls_solarrad_gain",141827.576511116,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","intwalls",1027115.6766929,0.1381
"1008","south_extwalls_solarrad_gain",24024.5329358033,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","south_extwalls",451181.967829393,0.0532
"1009","east_extwalls_solarrad_gain",86086.1937995462,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","east_extwalls",1058979.06534022,0.0813
"1010","none_roof_solarrad_loss",0,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","roof",-759523.287034679,0
"1011","none_floor_solarrad_loss",0,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","floor",-872328.570086554,0
"1012","none_intwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","intwalls",-1027116.24290523,0
"1013","south_extwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","south_extwalls",-451182.564707892,0
"1014","east_extwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","east_extwalls",-1058981.23206172,0
"1015","none_roof_swlights_gain",2590.52916371877,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","roof",759522.851465666,0.0034
"1016","none_floor_swlights_gain",2590.52916371877,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","floor",872327.845270003,0.003
"1017","none_intwalls_swlights_gain",4368.67503203347,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","intwalls",1027115.6766929,0.0043
"1018","south_extwalls_swlights_gain",1724.53337123817,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","south_extwalls",451181.967829393,0.0038
"1019","east_extwalls_swlights_gain",2741.80093970235,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","east_extwalls",1058979.06534022,0.0026
"1020","none_roof_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","roof",-759523.287034679,0
"1021","none_floor_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","floor",-872328.570086554,0
"1022","none_intwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","intwalls",-1027116.24290523,0
"1023","south_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","south_extwalls",-451182.564707892,0
"1024","east_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","east_extwalls",-1058981.23206172,0
"1025","none_roof_lwinternal_gain",33850.1123817774,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","roof",759522.851465666,0.0446
"1026","none_floor_lwinternal_gain",33850.1123817774,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","floor",872327.845270003,0.0388
"1027","none_intwalls_lwinternal_gain",57084.916419745,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","intwalls",1027115.6766929,0.0556
"1028","south_extwalls_lwinternal_gain",19426.0831153022,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","south_extwalls",451181.967829393,0.0431
"1029","east_extwalls_lwinternal_gain",30885.1390344684,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","east_extwalls",1058979.06534022,0.0292
"1030","none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","roof",-759523.287034679,0
"1031","none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","floor",-872328.570086554,0
"1032","none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","intwalls",-1027116.24290523,0
"1033","south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","south_extwalls",-451182.564707892,0
"1034","east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","east_extwalls",-1058981.23206172,0
"1035","none_roof_lwsurfaces_gain",96429.7456768231,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","roof",759522.851465666,0.127
"1036","none_floor_lwsurfaces_gain",421150.107557616,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","floor",872327.845270003,0.4828
"1037","none_intwalls_lwsurfaces_gain",264391.793937045,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","intwalls",1027115.6766929,0.2574
"1038","south_extwalls_lwsurfaces_gain",340191.050665727,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","south_extwalls",451181.967829393,0.754
"1039","east_extwalls_lwsurfaces_gain",250804.01649943,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","gain","east_extwalls",1058979.06534022,0.2368
"1040","none_roof_lwsurfaces_loss",-452319.572253731,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","roof",-759523.287034679,0.5955
"1041","none_floor_lwsurfaces_loss",-210302.572766546,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","floor",-872328.570086554,0.2411
"1042","none_intwalls_lwsurfaces_loss",-365490.53062851,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","intwalls",-1027116.24290523,0.3558
"1043","south_extwalls_lwsurfaces_loss",-2157.06965818592,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","south_extwalls",-451182.564707892,0.0048
"1044","east_extwalls_lwsurfaces_loss",-530575.512930193,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM1","Hybrid","loss","east_extwalls",-1058981.23206172,0.501
"1045","none_roof_convection_gain",19748.3085029679,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","roof",734510.214033355,0.0269
"1046","none_floor_convection_gain",46886.4112849198,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","floor",874908.73614141,0.0536
"1047","none_intwalls_convection_gain",44191.7085961639,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","intwalls",1016305.33256395,0.0435
"1048","south_extwalls_convection_gain",56480.0238552461,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","south_extwalls",456227.414423799,0.1238
"1049","east_extwalls_convection_gain",32976.4182867626,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","east_extwalls",1049793.98311341,0.0314
"1050","none_roof_convection_loss",-117881.193528532,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","roof",-734510.948917895,0.1605
"1051","none_floor_convection_loss",-132124.372619871,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","floor",-874909.809763434,0.151
"1052","none_intwalls_convection_loss",-230327.38701922,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","intwalls",-1016306.47410042,0.2266
"1053","south_extwalls_convection_loss",-12624.1233172675,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","south_extwalls",-456228.209632507,0.0277
"1054","east_extwalls_convection_loss",-206659.470356803,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","east_extwalls",-1049796.5352923,0.1969
"1055","none_roof_conduction_gain",496978.446536321,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","roof",734510.214033355,0.6766
"1056","none_floor_conduction_gain",291274.284482422,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","floor",874908.73614141,0.3329
"1057","none_intwalls_conduction_gain",522291.277637826,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","intwalls",1016305.33256395,0.5139
"1058","south_extwalls_conduction_gain",2210.3728240537,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","south_extwalls",456227.414423799,0.0048
"1059","east_extwalls_conduction_gain",635259.094770676,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","east_extwalls",1049793.98311341,0.6051
"1060","none_roof_conduction_loss",-178594.765335874,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","roof",-734510.948917895,0.2431
"1061","none_floor_conduction_loss",-519205.976327131,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","floor",-874909.809763434,0.5934
"1062","none_intwalls_conduction_loss",-392390.202319649,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","intwalls",-1016306.47410042,0.3861
"1063","south_extwalls_conduction_loss",-442353.28508936,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","south_extwalls",-456228.209632507,0.9696
"1064","east_extwalls_conduction_loss",-323409.419555883,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","east_extwalls",-1049796.5352923,0.3081
"1065","none_roof_solarrad_gain",81565.4781792553,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","roof",734510.214033355,0.111
"1066","none_floor_solarrad_gain",81973.4664719086,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","floor",874908.73614141,0.0937
"1067","none_intwalls_solarrad_gain",141827.576511116,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","intwalls",1016305.33256395,0.1396
"1068","south_extwalls_solarrad_gain",24024.5329358033,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","south_extwalls",456227.414423799,0.0527
"1069","east_extwalls_solarrad_gain",86086.1937995462,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","east_extwalls",1049793.98311341,0.082
"1070","none_roof_solarrad_loss",0,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","roof",-734510.948917895,0
"1071","none_floor_solarrad_loss",0,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","floor",-874909.809763434,0
"1072","none_intwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","intwalls",-1016306.47410042,0
"1073","south_extwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","south_extwalls",-456228.209632507,0
"1074","east_extwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","east_extwalls",-1049796.5352923,0
"1075","none_roof_swlights_gain",2590.52916371877,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","roof",734510.214033355,0.0035
"1076","none_floor_swlights_gain",2590.52916371877,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","floor",874908.73614141,0.003
"1077","none_intwalls_swlights_gain",4368.67503203347,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","intwalls",1016305.33256395,0.0043
"1078","south_extwalls_swlights_gain",1724.53337123817,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","south_extwalls",456227.414423799,0.0038
"1079","east_extwalls_swlights_gain",2741.80093970235,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","east_extwalls",1049793.98311341,0.0026
"1080","none_roof_swlights_loss",0,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","roof",-734510.948917895,0
"1081","none_floor_swlights_loss",0,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","floor",-874909.809763434,0
"1082","none_intwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","intwalls",-1016306.47410042,0
"1083","south_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","south_extwalls",-456228.209632507,0
"1084","east_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","east_extwalls",-1049796.5352923,0
"1085","none_roof_lwinternal_gain",32914.2123871244,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","roof",734510.214033355,0.0448
"1086","none_floor_lwinternal_gain",32914.2123871244,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","floor",874908.73614141,0.0376
"1087","none_intwalls_lwinternal_gain",55506.6122661445,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","intwalls",1016305.33256395,0.0546
"1088","south_extwalls_lwinternal_gain",18888.9838324789,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","south_extwalls",456227.414423799,0.0414
"1089","east_extwalls_lwinternal_gain",30031.2156816828,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","gain","east_extwalls",1049793.98311341,0.0286
"1090","none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","roof",-734510.948917895,0
"1091","none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM1","Natural Ventilation","loss","floor",-874909.809763434,0
