"","month","gains_losses","value","case","city","app","case_graph","gains","exchange","MonthAbb","per"
"4561",6,"none_floor_convection_loss",-5239.43097408975,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","floor","Jun",0.0538
"4562",6,"none_intwalls_convection_loss",-6894.40386696217,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","intwalls","Jun",0.0708
"4563",6,"north_extwalls_convection_loss",-5413.26368882476,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","north_extwalls","Jun",0.0556
"4564",6,"west_extwalls_convection_loss",-1771.74058420961,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","west_extwalls","Jun",0.0182
"4565",6,"east_extwalls_convection_loss",-5354.44926928103,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_extwalls","Jun",0.055
"4566",6,"east_windows_convection_loss",-5296.37312585423,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_windows","Jun",0.0544
"4567",7,"none_roof_convection_loss",-6945.72523673645,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","roof","Jul",0.0617
"4568",7,"none_floor_convection_loss",-6013.07932049271,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","floor","Jul",0.0534
"4569",7,"none_intwalls_convection_loss",-7864.26705568767,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","intwalls","Jul",0.0698
"4570",7,"north_extwalls_convection_loss",-6186.54245163456,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","north_extwalls","Jul",0.0549
"4571",7,"west_extwalls_convection_loss",-1997.9626098371,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","west_extwalls","Jul",0.0177
"4572",7,"east_extwalls_convection_loss",-6344.20554512233,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_extwalls","Jul",0.0563
"4573",7,"east_windows_convection_loss",-6287.74210674846,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_windows","Jul",0.0558
"4574",8,"none_roof_convection_loss",-3802.28149308878,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","roof","Aug",0.0336
"4575",8,"none_floor_convection_loss",-5948.23017710126,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","floor","Aug",0.0526
"4576",8,"none_intwalls_convection_loss",-7187.5361964953,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","intwalls","Aug",0.0636
"4577",8,"north_extwalls_convection_loss",-5115.30128968306,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","north_extwalls","Aug",0.0453
"4578",8,"west_extwalls_convection_loss",-1785.62097178001,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","west_extwalls","Aug",0.0158
"4579",8,"east_extwalls_convection_loss",-4933.72194635932,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_extwalls","Aug",0.0437
"4580",8,"east_windows_convection_loss",-5793.83366090301,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_windows","Aug",0.0513
"4581",9,"none_roof_convection_loss",-633.530498012104,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","roof","Sep",0.0057
"4582",9,"none_floor_convection_loss",-5749.9992741605,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","floor","Sep",0.0514
"4583",9,"none_intwalls_convection_loss",-5139.4498466185,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","intwalls","Sep",0.046
"4584",9,"north_extwalls_convection_loss",-1743.6052192771,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","north_extwalls","Sep",0.0156
"4585",9,"west_extwalls_convection_loss",-872.831646937513,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","west_extwalls","Sep",0.0078
"4586",9,"east_extwalls_convection_loss",-1477.50865659058,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_extwalls","Sep",0.0132
"4587",9,"east_windows_convection_loss",-4264.48880071662,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_windows","Sep",0.0382
"4588",10,"none_roof_convection_loss",-384.029375623639,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","roof","Oct",0.0037
"4589",10,"none_floor_convection_loss",-4823.7566761035,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","floor","Oct",0.0464
"4590",10,"none_intwalls_convection_loss",-3215.51546358931,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","intwalls","Oct",0.0309
"4591",10,"north_extwalls_convection_loss",-3137.18762249412,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","north_extwalls","Oct",0.0302
"4592",10,"west_extwalls_convection_loss",-980.77397830327,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","west_extwalls","Oct",0.0094
"4593",10,"east_extwalls_convection_loss",-1835.32215189553,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_extwalls","Oct",0.0177
"4594",10,"east_windows_convection_loss",-4421.99049799688,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_windows","Oct",0.0425
"4595",11,"none_roof_convection_loss",-401.573244170476,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","roof","Nov",0.0039
"4596",11,"none_floor_convection_loss",-5357.880761929,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","floor","Nov",0.0526
"4597",11,"none_intwalls_convection_loss",-3361.14872692927,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","intwalls","Nov",0.033
"4598",11,"north_extwalls_convection_loss",-3651.5075033291,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","north_extwalls","Nov",0.0358
"4599",11,"west_extwalls_convection_loss",-686.088717962439,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","west_extwalls","Nov",0.0067
"4600",11,"east_extwalls_convection_loss",-1264.59467757499,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_extwalls","Nov",0.0124
"4601",11,"east_windows_convection_loss",-3943.05771115219,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_windows","Nov",0.0387
"4602",12,"none_roof_convection_loss",-20.8271196473274,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","roof","Dec",2e-04
"4603",12,"none_floor_convection_loss",-4590.94596769106,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","floor","Dec",0.0412
"4604",12,"none_intwalls_convection_loss",-3059.40566008868,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","intwalls","Dec",0.0275
"4605",12,"north_extwalls_convection_loss",-3326.60931628249,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","north_extwalls","Dec",0.0299
"4606",12,"west_extwalls_convection_loss",-493.160152226486,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","west_extwalls","Dec",0.0044
"4607",12,"east_extwalls_convection_loss",-608.179144735952,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_extwalls","Dec",0.0055
"4608",12,"east_windows_convection_loss",-3449.12244118168,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","east_windows","Dec",0.031
"4609",1,"internal_gains",32570.5825952993,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","internal_gains","Jan",0.2803
"4610",1,"cooling",-78019.5163545967,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","cooling","Jan",0.6747
"4611",1,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","heating","Jan",0
"4612",1,"vn_window_loss",-11222.0870647863,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_window","Jan",0.097
"4613",1,"vn_window_gain",2.44514826154006,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_window","Jan",0
"4614",1,"vn_interzone_loss",-12671.6973270674,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_interzone","Jan",0.1096
"4615",1,"vn_interzone_gain",2021.51953635878,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_interzone","Jan",0.0174
"4616",2,"internal_gains",29562.4460606806,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","internal_gains","Feb",0.2364
"4617",2,"cooling",-80535.2014431801,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","cooling","Feb",0.6479
"4618",2,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","heating","Feb",0
"4619",2,"vn_window_loss",-18854.9781533321,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_window","Feb",0.1517
"4620",2,"vn_window_gain",8.17851888512183,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_window","Feb",1e-04
"4621",2,"vn_interzone_loss",-11408.9918290209,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_interzone","Feb",0.0918
"4622",2,"vn_interzone_gain",2204.72574781443,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_interzone","Feb",0.0176
"4623",3,"internal_gains",32749.6279577614,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","internal_gains","Mar",0.2497
"4624",3,"cooling",-80510.7524237761,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","cooling","Mar",0.6178
"4625",3,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","heating","Mar",0
"4626",3,"vn_window_loss",-16051.4202405017,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_window","Mar",0.1232
"4627",3,"vn_window_gain",5.56117646552209,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_window","Mar",0
"4628",3,"vn_interzone_loss",-17906.7138442864,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_interzone","Mar",0.1374
"4629",3,"vn_interzone_gain",2368.81295540963,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_interzone","Mar",0.0181
"4630",4,"internal_gains",32253.5862906965,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","internal_gains","Apr",0.2811
"4631",4,"cooling",-47708.7401936668,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","cooling","Apr",0.4182
"4632",4,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","heating","Apr",0
"4633",4,"vn_window_loss",-24074.3202866477,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_window","Apr",0.211
"4634",4,"vn_window_gain",3.08188983169706,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_window","Apr",0
"4635",4,"vn_interzone_loss",-24900.1918073684,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_interzone","Apr",0.2183
"4636",4,"vn_interzone_gain",2636.47566801776,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_interzone","Apr",0.023
"4637",5,"internal_gains",35323.7441784787,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","internal_gains","May",0.3279
"4638",5,"cooling",-11764.720439504,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","cooling","May",0.1109
"4639",5,"heating",2601.66289165615,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","heating","May",0.0242
"4640",5,"vn_window_loss",-34893.4448036539,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_window","May",0.3288
"4641",5,"vn_window_gain",0.0792175659387194,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_window","May",0
"4642",5,"vn_interzone_loss",-35374.7399384404,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_interzone","May",0.3334
"4643",5,"vn_interzone_gain",2877.20996408995,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_interzone","May",0.0267
"4644",6,"internal_gains",34794.2409262791,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","internal_gains","Jun",0.3508
"4645",6,"cooling",0,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","cooling","Jun",0
"4646",6,"heating",9761.70451818018,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","heating","Jun",0.0984
"4647",6,"vn_window_loss",-30696.7689943986,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_window","Jun",0.3154
"4648",6,"vn_window_gain",0,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_window","Jun",0
"4649",6,"vn_interzone_loss",-31484.450793718,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_interzone","Jun",0.3235
"4650",6,"vn_interzone_gain",1481.09257575326,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_interzone","Jun",0.0149
"4651",7,"internal_gains",35907.378919589,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","internal_gains","Jul",0.3124
"4652",7,"cooling",0,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","cooling","Jul",0
"4653",7,"heating",15405.8191503932,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","heating","Jul",0.134
"4654",7,"vn_window_loss",-33329.348056671,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_window","Jul",0.296
"4655",7,"vn_window_gain",1.01442663560491,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_window","Jul",0
"4656",7,"vn_interzone_loss",-37645.6346353855,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_interzone","Jul",0.3343
"4657",7,"vn_interzone_gain",1412.63855073213,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_interzone","Jul",0.0123
"4658",8,"internal_gains",35669.2669535995,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","internal_gains","Aug",0.3076
"4659",8,"cooling",-5315.40019658422,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","cooling","Aug",0.047
"4660",8,"heating",7298.35443179336,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","heating","Aug",0.0629
"4661",8,"vn_window_loss",-36065.5260313421,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_window","Aug",0.3191
"4662",8,"vn_window_gain",3.77485805161047,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_window","Aug",0
"4663",8,"vn_interzone_loss",-37072.4108398322,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_interzone","Aug",0.328
"4664",8,"vn_interzone_gain",2235.71407040526,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_interzone","Aug",0.0193
"4665",9,"internal_gains",33800.4954601778,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","internal_gains","Sep",0.2994
"4666",9,"cooling",-13168.7883816813,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","cooling","Sep",0.1178
"4667",9,"heating",238.94608558698,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","heating","Sep",0.0021
"4668",9,"vn_window_loss",-45010.2865154914,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_window","Sep",0.4027
"4669",9,"vn_window_gain",6.23119905571931,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_window","Sep",1e-04
"4670",9,"vn_interzone_loss",-33699.6864916919,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_interzone","Sep",0.3015
"4671",9,"vn_interzone_gain",4042.23805151797,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_interzone","Sep",0.0358
"4672",10,"internal_gains",34456.8192470062,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","internal_gains","Oct",0.327
"4673",10,"cooling",-25747.8260872613,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","cooling","Oct",0.2477
"4674",10,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","heating","Oct",0
"4675",10,"vn_window_loss",-33547.1779069992,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_window","Oct",0.3228
"4676",10,"vn_window_gain",10.6156708331402,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_window","Oct",1e-04
"4677",10,"vn_interzone_loss",-25834.9088508665,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_interzone","Oct",0.2486
"4678",10,"vn_interzone_gain",3257.32470479587,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_interzone","Oct",0.0309
"4679",11,"internal_gains",32935.7635549907,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","internal_gains","Nov",0.32
"4680",11,"cooling",-31832.5870460092,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","cooling","Nov",0.3122
"4681",11,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","heating","Nov",0
"4682",11,"vn_window_loss",-34340.031459088,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_window","Nov",0.3368
"4683",11,"vn_window_gain",3.17959370835839,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_window","Nov",0
"4684",11,"vn_interzone_loss",-17109.8870839396,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_interzone","Nov",0.1678
"4685",11,"vn_interzone_gain",3681.56314753931,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_interzone","Nov",0.0358
"4686",12,"internal_gains",32596.1588665423,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","internal_gains","Dec",0.2912
"4687",12,"cooling",-64129.9057180897,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","cooling","Dec",0.5757
"4688",12,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","heating","Dec",0
"4689",12,"vn_window_loss",-18796.6863632249,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_window","Dec",0.1687
"4690",12,"vn_window_gain",0.0567065147940028,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_window","Dec",0
"4691",12,"vn_interzone_loss",-12928.1083037511,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","loss","vn_interzone","Dec",0.116
"4692",12,"vn_interzone_gain",2361.60040240729,"U001_Caso01_1a7_hi_in1_1.csv","saopaulo","DORM2","Hybrid","gain","vn_interzone","Dec",0.0211
"4693",1,"none_roof_convection_gain",14487.7143683461,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","roof","Jan",0.1448
"4694",1,"none_floor_convection_gain",10327.6446868606,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","floor","Jan",0.1032
"4695",1,"none_intwalls_convection_gain",19803.5414986015,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","intwalls","Jan",0.1979
"4696",1,"north_extwalls_convection_gain",2781.17726945635,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","north_extwalls","Jan",0.0278
"4697",1,"west_extwalls_convection_gain",2131.0954040939,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","west_extwalls","Jan",0.0213
"4698",1,"east_extwalls_convection_gain",14028.7197571079,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","east_extwalls","Jan",0.1402
"4699",1,"east_windows_convection_gain",123.924230996122,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","east_windows","Jan",0.0012
"4700",2,"none_roof_convection_gain",14707.8512040717,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","roof","Feb",0.1372
"4701",2,"none_floor_convection_gain",10684.3648529943,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","floor","Feb",0.0997
"4702",2,"none_intwalls_convection_gain",21865.6110021346,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","intwalls","Feb",0.2039
"4703",2,"north_extwalls_convection_gain",6312.58268689929,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","north_extwalls","Feb",0.0589
"4704",2,"west_extwalls_convection_gain",2901.03959286419,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","west_extwalls","Feb",0.0271
"4705",2,"east_extwalls_convection_gain",16146.9197752286,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","east_extwalls","Feb",0.1506
"4706",2,"east_windows_convection_gain",188.108401128454,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","east_windows","Feb",0.0018
"4707",3,"none_roof_convection_gain",13931.4492513339,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","roof","Mar",0.1164
"4708",3,"none_floor_convection_gain",13419.0318281811,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","DORM2","Natural Ventilation","gain","floor","Mar",0.1122
